node_id,x,y,degree,degree_centrality,betweenness_centrality,node_type
27488,775499.146526,1441716.073433,4,2.9663907923229807e-05,0.06240961865746597,endpoint
129848,780961.575936,1443300.617389,4,2.9663907923229807e-05,0.06214786324662501,intersection
6086,785467.778139,1436585.430053,4,2.9663907923229807e-05,0.06209651073345516,intersection
2799,784259.259392,1435942.805189,4,2.9663907923229807e-05,0.0618541388235627,intersection
2798,784152.348693,1436098.727052,3,2.2247930942422355e-05,0.06162223618886598,intersection
2795,784050.477316,1436287.335904,3,2.2247930942422355e-05,0.06159092761729608,intersection
2796,784115.5472,1436167.216949,3,2.2247930942422355e-05,0.06157170706327999,intersection
2797,784139.321971,1436122.925613,3,2.2247930942422355e-05,0.06153337394054903,intersection
122917,776685.153182,1430269.082608,4,2.9663907923229807e-05,0.06140801946923562,endpoint
87747,781590.1859,1429362.697841,4,2.9663907923229807e-05,0.061368126539859534,intersection
121708,786589.560623,1434576.790756,4,2.9663907923229807e-05,0.06117129563036853,endpoint
104335,784178.495137,1429321.467825,3,2.2247930942422355e-05,0.06105928168859302,endpoint
35271,776456.788084,1430424.671781,3,2.2247930942422355e-05,0.06093251223377619,endpoint
134018,776669.754809,1430277.950931,2,1.4831953961614903e-05,0.060916870119601806,endpoint
123904,776295.010335,1430551.568321,2,1.4831953961614903e-05,0.06090708418026649,endpoint
35270,776445.553912,1430434.090851,2,1.4831953961614903e-05,0.06090367503005234,endpoint
75899,776934.815378,1440617.610205,3,2.2247930942422355e-05,0.060783397375439696,intersection
123898,776280.502283,1430550.649105,4,2.9663907923229807e-05,0.060779827237277734,endpoint
75901,776752.190689,1440968.246036,3,2.2247930942422355e-05,0.06076253362467183,intersection
75900,776892.817545,1440723.822702,3,2.2247930942422355e-05,0.06076188837444793,intersection
75898,777018.038397,1440273.647304,2,1.4831953961614903e-05,0.060749894810257686,endpoint
56163,774698.596313,1431524.662765,3,2.2247930942422355e-05,0.060674253968797984,intersection
24988,781438.31358,1438736.442085,4,2.9663907923229807e-05,0.06062738597700637,endpoint
72020,784588.578479,1429437.373183,3,2.2247930942422355e-05,0.06058470271366578,endpoint
25637,775244.694898,1435280.841303,3,2.2247930942422355e-05,0.06057570063671385,intersection
24987,781400.255021,1438855.710167,3,2.2247930942422355e-05,0.060543302451630844,intersection
24986,781334.965013,1439062.984203,3,2.2247930942422355e-05,0.06054095672847261,intersection
75906,777417.575229,1440592.642051,4,2.9663907923229807e-05,0.06046738290551966,intersection
91712,780956.371375,1443290.710448,4,2.9663907923229807e-05,0.060292729578406125,endpoint
121014,784465.399701,1429387.834956,3,2.2247930942422355e-05,0.06016953845519167,endpoint
66832,784514.088858,1429405.137913,3,2.2247930942422355e-05,0.06015485942642908,endpoint
75902,776407.977629,1441181.491469,3,2.2247930942422355e-05,0.060139417464547026,endpoint
76205,775325.720993,1441814.47491,3,2.2247930942422355e-05,0.0601333832799952,endpoint
122918,776691.962197,1430265.718866,4,2.9663907923229807e-05,0.06011666482573019,endpoint
104339,784294.084984,1429334.804946,3,2.2247930942422355e-05,0.06007378789083702,endpoint
66669,777375.267262,1430000.60857,3,2.2247930942422355e-05,0.060017032635844646,endpoint
121728,775989.644582,1441420.199439,3,2.2247930942422355e-05,0.06001282202275539,intersection
132092,784206.10745,1429320.280347,4,2.9663907923229807e-05,0.0600022238187166,intersection
131803,784265.711849,1429328.249021,3,2.2247930942422355e-05,0.059958758110610993,endpoint
10227,784562.401168,1436556.547249,3,2.2247930942422355e-05,0.059956600050486517,endpoint
50314,784291.143526,1436224.99252,3,2.2247930942422355e-05,0.059939835269920215,intersection
10226,784718.584312,1436595.2516,3,2.2247930942422355e-05,0.059864625452296635,intersection
18973,777556.591097,1429939.721083,3,2.2247930942422355e-05,0.05980565704086427,endpoint
80066,777624.455317,1429920.230255,3,2.2247930942422355e-05,0.05979256547464339,endpoint
13477,775170.237728,1435060.880311,4,2.9663907923229807e-05,0.059691631249396866,endpoint
19206,776748.620386,1430233.008153,3,2.2247930942422355e-05,0.05956413867917216,endpoint
10225,784887.962013,1436616.679283,3,2.2247930942422355e-05,0.059555011722842166,intersection
3049,786582.22042,1434130.685055,4,2.9663907923229807e-05,0.05950051792323699,intersection
80053,777808.752793,1429885.317565,4,2.9663907923229807e-05,0.05945611848341291,intersection
65584,776876.677588,1430168.099224,3,2.2247930942422355e-05,0.059432266242507414,endpoint
10224,784939.921043,1436619.805157,3,2.2247930942422355e-05,0.05942848088426204,intersection
64912,777047.365542,1430111.851707,4,2.9663907923229807e-05,0.05942083322950292,endpoint
10222,785146.450255,1436584.295239,4,2.9663907923229807e-05,0.059411190343630016,intersection
10223,784961.235823,1436620.500851,3,2.2247930942422355e-05,0.05938117621718674,intersection
83846,781594.629631,1429362.631467,4,2.9663907923229807e-05,0.05936585045852634,intersection
80255,783778.939694,1429342.394775,4,2.9663907923229807e-05,0.0593256138472754,intersection
122920,777037.529044,1430115.00807,2,1.4831953961614903e-05,0.05930041385253666,endpoint
53039,774720.464816,1430536.923247,4,2.9663907923229807e-05,0.05927229699803354,intersection
91422,775971.664429,1430808.774873,4,2.9663907923229807e-05,0.05924879716095762,endpoint
57768,776098.618407,1430692.710968,3,2.2247930942422355e-05,0.05923975490365624,endpoint
80067,777179.178676,1430063.519402,3,2.2247930942422355e-05,0.059235799096804424,intersection
18955,777136.733705,1430076.567648,3,2.2247930942422355e-05,0.059200151841771916,endpoint
80068,777176.292014,1430064.442586,2,1.4831953961614903e-05,0.059200056415150706,endpoint
88520,777161.445695,1430069.098672,2,1.4831953961614903e-05,0.05919991630141591,endpoint
75904,777343.815231,1440468.102109,4,2.9663907923229807e-05,0.05915923911284169,intersection
66945,777293.520899,1440375.091636,3,2.2247930942422355e-05,0.059142222386715536,endpoint
78252,777140.388166,1440244.479264,3,2.2247930942422355e-05,0.05913524483878276,intersection
75910,777233.927378,1440295.554244,2,1.4831953961614903e-05,0.05913524483878276,endpoint
75911,777206.353243,1440274.377412,2,1.4831953961614903e-05,0.05913353915142784,endpoint
80061,777797.197562,1429878.854257,4,2.9663907923229807e-05,0.059132570967051705,intersection
78251,777083.447371,1440242.224468,3,2.2247930942422355e-05,0.059129756975119095,endpoint
75903,777301.083173,1440387.277964,2,1.4831953961614903e-05,0.059098697213515856,endpoint
80057,777719.289362,1429892.308398,2,1.4831953961614903e-05,0.05902469486658366,endpoint
80058,777639.045372,1429916.247073,2,1.4831953961614903e-05,0.05902245428492686,endpoint
88521,777110.462967,1430084.640993,3,2.2247930942422355e-05,0.058963089627691735,intersection
123901,776115.453437,1430685.638892,3,2.2247930942422355e-05,0.058929897437569906,endpoint
123900,776270.127403,1430558.836984,2,1.4831953961614903e-05,0.058926850684432326,endpoint
78256,777036.369751,1440269.580687,4,2.9663907923229807e-05,0.05889413214410358,intersection
98839,777044.498823,1430103.155607,4,2.9663907923229807e-05,0.058851438656537094,endpoint
78257,777046.944172,1440259.524951,2,1.4831953961614903e-05,0.05879726923940619,endpoint
910,779932.010149,1431845.075579,4,2.9663907923229807e-05,0.058793281045756304,intersection
77684,775241.557273,1441861.708917,3,2.2247930942422355e-05,0.0587896018688557,intersection
1879,779927.230887,1432147.610969,3,2.2247930942422355e-05,0.05872630363477039,endpoint
64315,783624.901265,1435868.477755,4,2.9663907923229807e-05,0.05868448001696627,endpoint
5664,786574.478279,1434131.005799,3,2.2247930942422355e-05,0.05867773154588836,intersection
68157,778009.888762,1429750.611445,3,2.2247930942422355e-05,0.05867343136878327,endpoint
88522,777071.619282,1430095.887696,2,1.4831953961614903e-05,0.058659218123769286,endpoint
56146,774669.174455,1431152.80675,4,2.9663907923229807e-05,0.05851292203698931,intersection
5663,786570.096653,1434084.365061,3,2.2247930942422355e-05,0.058512036679867596,intersection
79654,775027.504926,1433527.787411,3,2.2247930942422355e-05,0.05847897381996009,intersection
56164,774694.752563,1431485.195369,2,1.4831953961614903e-05,0.05846585531948143,endpoint
80257,774693.07256,1431473.932188,2,1.4831953961614903e-05,0.05846007081453864,endpoint
4376,774974.024098,1433695.202794,4,2.9663907923229807e-05,0.05845589813876848,endpoint
56156,774660.62377,1431274.914621,2,1.4831953961614903e-05,0.05845428630959586,endpoint
56157,774665.776166,1431193.129272,2,1.4831953961614903e-05,0.05844850180465307,endpoint
80218,779950.739274,1430891.430182,4,2.9663907923229807e-05,0.05836651326830019,intersection
79380,777953.713569,1434288.408663,4,2.9663907923229807e-05,0.05832034872469921,intersection
64316,783655.805936,1435970.507604,3,2.2247930942422355e-05,0.05826067561229785,endpoint
18773,778239.728199,1429514.448457,3,2.2247930942422355e-05,0.05816621719632695,endpoint
67841,775383.023155,1433332.045032,3,2.2247930942422355e-05,0.058092893618989866,endpoint
121729,775967.178741,1441433.058707,3,2.2247930942422355e-05,0.0579815732254811,intersection
25839,775066.071546,1433488.076549,2,1.4831953961614903e-05,0.05789922727537739,endpoint
130002,789158.084429,1438176.430035,4,2.9663907923229807e-05,0.05783930802178469,intersection
129730,774687.842295,1429149.571012,4,2.9663907923229807e-05,0.05767835178581446,intersection
67837,775624.53803,1433298.957073,3,2.2247930942422355e-05,0.0576530764819521,endpoint
34041,784045.65592,1436284.27528,4,2.9663907923229807e-05,0.05761097615793579,intersection
34042,784012.670777,1436253.93619,3,2.2247930942422355e-05,0.057584474791090474,intersection
34043,783995.78741,1436223.430386,3,2.2247930942422355e-05,0.05758273297434898,intersection
34045,783979.211538,1436156.628486,3,2.2247930942422355e-05,0.057581784803134965,intersection
34044,783987.610096,1436199.346165,3,2.2247930942422355e-05,0.05758136326026465,intersection
34046,783977.218881,1436128.655705,3,2.2247930942422355e-05,0.057580592421522844,intersection
124770,783665.119625,1435973.8024,4,2.9663907923229807e-05,0.05757637094728497,intersection
54175,783696.918196,1436099.786374,3,2.2247930942422355e-05,0.05757042113971332,endpoint
88499,783764.85534,1436059.844548,3,2.2247930942422355e-05,0.05756743989485819,intersection
107107,783848.044102,1436159.743329,4,2.9663907923229807e-05,0.05756104588911902,intersection
107108,783884.274097,1436148.978534,2,1.4831953961614903e-05,0.057546118053127426,endpoint
79500,776657.265176,1438256.431795,4,2.9663907923229807e-05,0.05745514801127405,endpoint
80051,777982.197893,1429810.476006,2,1.4831953961614903e-05,0.05737116735682734,endpoint
80054,777911.816764,1429866.581538,2,1.4831953961614903e-05,0.05736836780475567,endpoint
76090,789059.33542,1438270.002745,2,1.4831953961614903e-05,0.057295483340745273,endpoint
81135,783294.352612,1435976.511993,3,2.2247930942422355e-05,0.0572250513394523,intersection
81136,783350.93097,1435957.995447,3,2.2247930942422355e-05,0.057224006688495595,intersection
50871,782256.919291,1435978.736853,5,3.7079884904037255e-05,0.057194455140929135,endpoint
133894,781782.84984,1429360.327574,4,2.9663907923229807e-05,0.05717806330101909,intersection
75905,777360.601212,1440500.297501,4,2.9663907923229807e-05,0.05714669890112404,intersection
79374,778800.643924,1434575.107647,4,2.9663907923229807e-05,0.057133636832888225,intersection
121730,775958.412943,1441438.074006,4,2.9663907923229807e-05,0.05704907308071669,intersection
56145,774721.159038,1430528.393151,2,1.4831953961614903e-05,0.05704674844758136,endpoint
79817,783013.240877,1436053.361621,4,2.9663907923229807e-05,0.05704198022517195,endpoint
65358,774688.285051,1429155.204558,2,1.4831953961614903e-05,0.05704096394263858,endpoint
1157,778081.769331,1434320.58812,4,2.9663907923229807e-05,0.057011738978784816,intersection
74785,781991.212368,1435986.908722,4,2.9663907923229807e-05,0.05691901754689477,endpoint
81137,783515.656118,1435904.055591,4,2.9663907923229807e-05,0.05684592281972846,intersection
5869,782120.010341,1435982.875207,3,2.2247930942422355e-05,0.056784700820638766,endpoint
79816,783289.380189,1435962.74513,4,2.9663907923229807e-05,0.05670293665826609,intersection
92677,782062.394465,1435985.099433,2,1.4831953961614903e-05,0.05662102180950019,endpoint
74784,781989.174376,1435996.197869,4,2.9663907923229807e-05,0.056526206542161214,endpoint
126977,775262.508969,1433197.880928,4,2.9663907923229807e-05,0.05651079782826083,endpoint
26400,779528.060488,1428202.510021,3,2.2247930942422355e-05,0.05617893212833129,endpoint
129863,779434.460933,1428201.82421,2,1.4831953961614903e-05,0.05612749030111134,endpoint
132530,779440.965168,1428201.86741,2,1.4831953961614903e-05,0.05612594771129481,endpoint
26401,779791.183616,1428203.196008,4,2.9663907923229807e-05,0.056110884344930494,intersection
56160,774723.684102,1431689.558029,3,2.2247930942422355e-05,0.0561050720892691,intersection
88208,774671.619682,1431123.792807,2,1.4831953961614903e-05,0.056033417450570555,endpoint
56144,774718.674593,1430558.92021,2,1.4831953961614903e-05,0.05602763294562777,endpoint
121731,775951.906842,1441441.794654,4,2.9663907923229807e-05,0.05594292435954787,endpoint
126976,775271.633229,1433159.17295,3,2.2247930942422355e-05,0.055837256306625234,intersection
125394,779928.072725,1432094.318073,3,2.2247930942422355e-05,0.055638240748512056,endpoint
1891,779929.932062,1431976.774895,3,2.2247930942422355e-05,0.0556286825662686,endpoint
106683,775491.697419,1441699.062462,3,2.2247930942422355e-05,0.05555680470369158,endpoint
130020,775637.700694,1441617.667038,2,1.4831953961614903e-05,0.05553727573822094,endpoint
130019,775518.776861,1441683.902281,2,1.4831953961614903e-05,0.05553212934682748,endpoint
72849,784026.839861,1435346.489119,3,2.2247930942422355e-05,0.0554045066075237,intersection
72848,784184.952048,1435445.441838,4,2.9663907923229807e-05,0.055337764097186756,endpoint
104263,779933.450619,1431753.963017,3,2.2247930942422355e-05,0.055240755542612686,endpoint
1878,779935.24499,1431640.681101,3,2.2247930942422355e-05,0.05523719318664476,endpoint
126975,775276.120048,1433143.576307,3,2.2247930942422355e-05,0.05510778060859412,intersection
80282,786490.451678,1436223.609175,4,2.9663907923229807e-05,0.0550560189733595,endpoint
92124,780354.356815,1434299.276443,4,2.9663907923229807e-05,0.05490071832052954,intersection
92125,780407.670564,1434399.445481,3,2.2247930942422355e-05,0.05477473374909662,intersection
75907,777424.588873,1440596.580095,4,2.9663907923229807e-05,0.05450549917952945,intersection
58325,781064.661206,1436101.728082,4,2.9663907923229807e-05,0.05431591102979658,intersection
2924,781994.97493,1437527.391574,3,2.2247930942422355e-05,0.05415865877214178,endpoint
9246,779780.417969,1434522.679124,4,2.9663907923229807e-05,0.054151134481486854,intersection
79385,778771.660602,1434573.589892,4,2.9663907923229807e-05,0.05378021299786276,intersection
27496,780271.763415,1440170.870407,4,2.9663907923229807e-05,0.05349859762749909,intersection
25638,775367.395484,1435512.728726,2,1.4831953961614903e-05,0.05348283642066727,endpoint
7069,783228.318018,1429355.751633,4,2.9663907923229807e-05,0.05318993472480027,intersection
79797,784986.42192,1434530.288518,3,2.2247930942422355e-05,0.05286991303982287,intersection
377,776024.742734,1433461.71085,4,2.9663907923229807e-05,0.05259080424155886,intersection
108378,781028.041305,1435794.141768,3,2.2247930942422355e-05,0.05252656954835827,intersection
28027,774062.770129,1427871.712931,4,2.9663907923229807e-05,0.05244411431052925,intersection
70160,778972.796159,1428358.520966,4,2.9663907923229807e-05,0.052340466403923425,endpoint
70170,779075.951177,1428245.53726,3,2.2247930942422355e-05,0.052338768992668816,endpoint
102291,779044.304908,1428279.35891,3,2.2247930942422355e-05,0.052326145890768914,endpoint
65129,788928.846595,1438853.942789,3,2.2247930942422355e-05,0.05211055849780414,endpoint
72729,777738.704484,1440428.434163,3,2.2247930942422355e-05,0.05173826239568898,endpoint
18542,784608.342997,1429416.845805,4,2.9663907923229807e-05,0.051705061470980355,intersection
44687,778116.543788,1440214.201161,3,2.2247930942422355e-05,0.05168652732709934,endpoint
39836,775297.105023,1433279.281594,4,2.9663907923229807e-05,0.05163276055394756,intersection
3171,779959.54051,1430504.206887,4,2.9663907923229807e-05,0.051600363602121134,intersection
66951,777571.026082,1440529.915658,3,2.2247930942422355e-05,0.05149406861984468,endpoint
2387,788954.122342,1429932.48179,4,2.9663907923229807e-05,0.05135093209165888,endpoint
75783,788026.794376,1430201.453166,3,2.2247930942422355e-05,0.05134491248438796,endpoint
80217,779955.916478,1430666.57616,3,2.2247930942422355e-05,0.051189183424178414,endpoint
26642,774792.41447,1431835.010086,4,2.9663907923229807e-05,0.051166324001092375,intersection
131764,775016.792862,1431438.661026,3,2.2247930942422355e-05,0.051135765126431525,intersection
72727,778282.607171,1440120.454777,3,2.2247930942422355e-05,0.05109017191698311,intersection
53698,787562.720988,1436577.037878,4,2.9663907923229807e-05,0.05105757019047568,intersection
52983,774815.760098,1431873.237583,3,2.2247930942422355e-05,0.05102473880772648,endpoint
70957,787529.077512,1436628.077369,3,2.2247930942422355e-05,0.050937468056294524,endpoint
80037,787410.668454,1436819.860664,4,2.9663907923229807e-05,0.0508216054203941,intersection
123725,779937.171532,1432322.382691,4,2.9663907923229807e-05,0.05074917135639882,endpoint
4545,781787.707955,1429219.648113,4,2.9663907923229807e-05,0.050503180801674236,intersection
75942,778290.372953,1440111.057608,4,2.9663907923229807e-05,0.05041547524364821,intersection
56159,774751.046289,1431754.109241,3,2.2247930942422355e-05,0.050410974524745154,intersection
76117,788952.931276,1438434.676502,4,2.9663907923229807e-05,0.05025268896581327,intersection
75897,784801.289587,1434829.595068,3,2.2247930942422355e-05,0.05008386142627632,endpoint
11662,789030.523851,1438296.92395,3,2.2247930942422355e-05,0.04982655700973043,endpoint
75908,777472.833132,1440589.305129,4,2.9663907923229807e-05,0.04966595532396171,intersection
123334,782959.263585,1435830.388105,2,1.4831953961614903e-05,0.04966577891307236,endpoint
80038,787566.752797,1436571.433841,4,2.9663907923229807e-05,0.049603306108055106,intersection
80212,779993.188369,1429388.218148,4,2.9663907923229807e-05,0.04950198266050059,endpoint
68606,786582.471964,1434868.279254,3,2.2247930942422355e-05,0.04930364123873151,endpoint
67807,786574.937018,1435021.404926,3,2.2247930942422355e-05,0.049298422115631596,endpoint
80039,787703.84344,1436397.845846,3,2.2247930942422355e-05,0.049256799214541416,intersection
80040,788002.044874,1436087.17705,4,2.9663907923229807e-05,0.049250090402340276,intersection
75943,778312.540259,1440104.882419,4,2.9663907923229807e-05,0.04923682768260398,intersection
81178,786600.417102,1434573.72591,4,2.9663907923229807e-05,0.049222139350486305,endpoint
8259,786578.089857,1434949.67904,4,2.9663907923229807e-05,0.049218285305412696,endpoint
65124,774309.531468,1432451.905432,4,2.9663907923229807e-05,0.04910177942134645,intersection
79521,776251.481035,1433656.337479,3,2.2247930942422355e-05,0.04890280437293259,intersection
80658,781582.17466,1436529.844941,3,2.2247930942422355e-05,0.04860998548790019,intersection
80041,788010.218572,1436078.98138,4,2.9663907923229807e-05,0.048592209277302824,intersection
9247,779562.613517,1434579.074737,4,2.9663907923229807e-05,0.048550684174623535,intersection
26026,774962.475614,1434435.293444,4,2.9663907923229807e-05,0.04838651121626751,endpoint
74854,781489.296825,1436562.186828,4,2.9663907923229807e-05,0.048337231470586974,endpoint
1882,779926.944421,1432196.437246,3,2.2247930942422355e-05,0.04832064643024018,endpoint
106533,774885.556828,1434245.097779,3,2.2247930942422355e-05,0.048312686948349386,endpoint
80042,788078.369189,1436009.979746,3,2.2247930942422355e-05,0.048311358680797584,intersection
25909,775030.471327,1434603.416907,4,2.9663907923229807e-05,0.04830736579949587,endpoint
123599,779926.259543,1432313.781966,4,2.9663907923229807e-05,0.0482679555165308,endpoint
18541,784612.988763,1429408.840825,4,2.9663907923229807e-05,0.04822601727045245,intersection
26005,774849.380708,1434039.654579,4,2.9663907923229807e-05,0.048145168476009206,endpoint
80045,788437.39194,1435479.288346,4,2.9663907923229807e-05,0.04813403367348706,endpoint
56128,774326.666537,1428278.418481,4,2.9663907923229807e-05,0.04810645006422789,intersection
80043,788109.02306,1435976.157382,3,2.2247930942422355e-05,0.04809660798010935,intersection
80044,788112.153261,1435972.702756,3,2.2247930942422355e-05,0.04805946587864198,intersection
51183,784622.721293,1443026.67945,4,2.9663907923229807e-05,0.047804147063699995,endpoint
68195,778297.238395,1440089.319164,3,2.2247930942422355e-05,0.047602174734502706,endpoint
108472,778294.46118,1440090.243142,3,2.2247930942422355e-05,0.04758647449963218,endpoint
56125,774320.916891,1428268.638073,2,1.4831953961614903e-05,0.04758645159873085,endpoint
95042,781791.239432,1429357.593848,4,2.9663907923229807e-05,0.0475363474349267,endpoint
78733,775721.124771,1433268.037562,4,2.9663907923229807e-05,0.0472494157205301,endpoint
79946,783220.124006,1429355.829082,4,2.9663907923229807e-05,0.04721754610823179,intersection
65035,789028.575434,1429915.642918,3,2.2247930942422355e-05,0.04705432897321691,endpoint
92163,783270.206816,1435759.256251,3,2.2247930942422355e-05,0.04702427680278639,endpoint
18248,781832.718335,1429356.75244,3,2.2247930942422355e-05,0.04699257580265037,endpoint
4544,781830.789149,1429221.446491,3,2.2247930942422355e-05,0.04694757252166618,intersection
129600,777535.344755,1440550.743938,2,1.4831953961614903e-05,0.04669615395959738,endpoint
75909,777483.542971,1440580.398626,2,1.4831953961614903e-05,0.046693929150004,endpoint
53477,781541.459485,1439887.716784,4,2.9663907923229807e-05,0.046479404691148335,endpoint
53471,782218.197883,1440858.839807,3,2.2247930942422355e-05,0.04641076487877471,intersection
53476,781803.048622,1439981.361957,3,2.2247930942422355e-05,0.04629004985036884,intersection
53475,781811.51161,1439997.666095,3,2.2247930942422355e-05,0.0462346520914937,intersection
4839,782324.748902,1429363.94212,4,2.9663907923229807e-05,0.04595674142956285,intersection
90135,782957.151633,1435927.540197,3,2.2247930942422355e-05,0.045871791494512815,intersection
76107,789373.204255,1438234.022016,3,2.2247930942422355e-05,0.04583992804108474,endpoint
33387,784210.499625,1435315.263592,4,2.9663907923229807e-05,0.04570436973699007,intersection
3045,786519.70096,1435925.818588,3,2.2247930942422355e-05,0.04568294676450863,intersection
107116,779968.912556,1430082.883207,4,2.9663907923229807e-05,0.045672423036712165,endpoint
2165,786501.303864,1436224.042635,4,2.9663907923229807e-05,0.04563771854502325,endpoint
3043,786509.958009,1436092.903357,3,2.2247930942422355e-05,0.045612119525570656,intersection
3044,786513.906807,1436034.50344,3,2.2247930942422355e-05,0.04560696739955448,intersection
3042,786506.141339,1436150.075824,3,2.2247930942422355e-05,0.045581024347308326,intersection
56152,774672.007529,1428996.810614,4,2.9663907923229807e-05,0.04555557155539507,intersection
129733,774687.426587,1429144.281627,2,1.4831953961614903e-05,0.04550887300492073,endpoint
25636,775115.728856,1434915.60471,4,2.9663907923229807e-05,0.045474077303326685,endpoint
132552,779968.729872,1430089.157971,2,1.4831953961614903e-05,0.04538209977057914,endpoint
44291,774066.270748,1439234.431087,4,2.9663907923229807e-05,0.04533742445378009,intersection
124339,773743.069195,1438269.712243,4,2.9663907923229807e-05,0.04516732356807327,intersection
39820,775296.46711,1433268.066766,3,2.2247930942422355e-05,0.0451293263738473,endpoint
39835,775298.119633,1433275.488679,3,2.2247930942422355e-05,0.04512607534402355,intersection
72666,783278.095376,1435757.543656,3,2.2247930942422355e-05,0.04511249096186907,endpoint
53734,783568.8117,1435689.916238,4,2.9663907923229807e-05,0.045044318433992356,intersection
18540,784648.473153,1429347.698731,4,2.9663907923229807e-05,0.04502697123065132,intersection
28420,780585.575753,1428182.382735,4,2.9663907923229807e-05,0.044970972971574055,intersection
74690,785774.191575,1430298.466373,4,2.9663907923229807e-05,0.04491466444875342,endpoint
1522,780331.992978,1434527.577392,3,2.2247930942422355e-05,0.044765964489984725,endpoint
50587,774073.668616,1439474.112361,3,2.2247930942422355e-05,0.04466124143947979,intersection
80539,782457.28598,1440799.926951,3,2.2247930942422355e-05,0.044629519170615896,intersection
53472,782320.590316,1440824.740676,3,2.2247930942422355e-05,0.044415080989277884,intersection
76091,788918.833012,1438821.179546,3,2.2247930942422355e-05,0.044261602825780365,endpoint
80443,775060.661093,1434750.022335,5,3.7079884904037255e-05,0.04415209532129829,endpoint
129855,775076.19237,1434743.878104,4,2.9663907923229807e-05,0.044141943218257026,endpoint
74826,781638.66761,1436699.537303,3,2.2247930942422355e-05,0.044125057000948695,intersection
74825,781604.854664,1436710.893901,4,2.9663907923229807e-05,0.04411357849673308,endpoint
35191,785762.177606,1430310.464771,4,2.9663907923229807e-05,0.044112255172568775,endpoint
2979,781737.174142,1436819.001557,4,2.9663907923229807e-05,0.04402944847240062,endpoint
63479,777476.957841,1439958.733485,4,2.9663907923229807e-05,0.043996761435883845,intersection
21677,781733.792608,1436866.391186,4,2.9663907923229807e-05,0.04393144980944426,endpoint
74855,781390.510393,1436456.160034,3,2.2247930942422355e-05,0.04390296352560657,intersection
112432,781674.870058,1436769.049613,3,2.2247930942422355e-05,0.04388727985346161,endpoint
27516,780311.880103,1438866.687891,3,2.2247930942422355e-05,0.04384513198389644,endpoint
129534,777561.061046,1439793.411857,3,2.2247930942422355e-05,0.04382368213780711,endpoint
130011,777573.499241,1439763.316625,2,1.4831953961614903e-05,0.043819306678940136,endpoint
85152,777574.120733,1439761.961301,3,2.2247930942422355e-05,0.04381923349932247,endpoint
108439,773783.343224,1438359.394165,3,2.2247930942422355e-05,0.0438166321320535,endpoint
80299,780303.272207,1438891.253261,4,2.9663907923229807e-05,0.04379365464692865,endpoint
9846,781786.024112,1436935.303284,4,2.9663907923229807e-05,0.04379356473208777,endpoint
111675,777500.770149,1439922.287951,2,1.4831953961614903e-05,0.04378732005054853,endpoint
111676,777558.595604,1439802.187491,2,1.4831953961614903e-05,0.04378642462544695,endpoint
27504,780329.65059,1438419.753034,3,2.2247930942422355e-05,0.04378615196879194,endpoint
73011,783016.608889,1435817.546623,3,2.2247930942422355e-05,0.043783752706786444,endpoint
27503,780327.820166,1438492.05443,2,1.4831953961614903e-05,0.04378314839572361,endpoint
40296,781727.168312,1436829.316501,4,2.9663907923229807e-05,0.04377278279853841,endpoint
75164,781753.273165,1436860.589764,3,2.2247930942422355e-05,0.04376603878929282,endpoint
30048,777580.572346,1440027.97674,3,2.2247930942422355e-05,0.0437456198469832,intersection
30047,777674.479734,1440100.731493,3,2.2247930942422355e-05,0.04374324671675026,intersection
30049,777493.320597,1439971.174438,2,1.4831953961614903e-05,0.04374080849243499,endpoint
72099,781805.621939,1436987.211305,3,2.2247930942422355e-05,0.043729007147549855,endpoint
66935,781259.758293,1436314.262829,4,2.9663907923229807e-05,0.04366429102302798,endpoint
74857,781378.868184,1436442.724331,3,2.2247930942422355e-05,0.04354336827635283,intersection
74856,781384.438308,1436449.035572,3,2.2247930942422355e-05,0.04349591147407784,intersection
56129,774394.297914,1428393.272634,2,1.4831953961614903e-05,0.04347448614017646,endpoint
56127,774343.472175,1428307.005634,2,1.4831953961614903e-05,0.043468479154274334,endpoint
53273,776451.264957,1435756.258287,4,2.9663907923229807e-05,0.04339475684036166,intersection
74940,780326.441602,1440163.227491,3,2.2247930942422355e-05,0.043306720782001505,endpoint
84564,780559.169445,1440147.826803,3,2.2247930942422355e-05,0.04330103019411812,intersection
84563,780602.471889,1440135.769347,3,2.2247930942422355e-05,0.04329444017483263,intersection
84562,780642.689863,1440118.555159,3,2.2247930942422355e-05,0.043293027849689525,intersection
77337,787269.889519,1437107.381865,3,2.2247930942422355e-05,0.04327962628511021,endpoint
85000,776070.10792,1435684.634591,4,2.9663907923229807e-05,0.04321442382319095,endpoint
66568,789242.57513,1429897.422543,4,2.9663907923229807e-05,0.043173619001608814,endpoint
75849,780293.967956,1440162.89742,4,2.9663907923229807e-05,0.04312674442246753,endpoint
116579,783457.340814,1435715.91805,3,2.2247930942422355e-05,0.04311785609545633,intersection
73479,780012.737306,1428189.927586,4,2.9663907923229807e-05,0.043088569535761484,endpoint
84999,776065.589477,1435668.549677,4,2.9663907923229807e-05,0.04305969604371931,endpoint
123949,780095.706041,1433903.777719,3,2.2247930942422355e-05,0.04305508186891711,endpoint
50586,774016.018058,1438878.634221,3,2.2247930942422355e-05,0.043051625484074124,intersection
